,blockchain,amount_coin,amount_usd,from_to,id,date
1186,USDT,574699.3,574699.3,unknown-unknown,1787647342,2022-01-24 21:10:55
1187,USDT,1729640.2,1729640.2,unknown-unknown,1787647521,2022-01-24 21:11:20
1188,USDT,1007599,1007599,exchange-unknown,1787647441,2022-01-24 21:12:10
1189,USDT,583617.94,583617.94,unknown-exchange,1787647783,2022-01-24 21:12:53
1190,USDT,599999,599999,exchange-unknown,1787647961,2022-01-24 21:13:24
1191,ETH,274.99658,662983.9,unknown-exchange,1787648157,2022-01-24 21:14:19
1192,USDT,1188359,1188359,unknown-unknown,1787648270,2022-01-24 21:14:26
1193,USDT,649006.44,649006.44,exchange-exchange,1787648456,2022-01-24 21:15:21
1194,USDT,799998,799998,unknown-exchange,1787648407,2022-01-24 21:15:52
1195,USDC,5808866,5808866,exchange-exchange,1787648603,2022-01-24 21:16:17
1196,USDT,2861614.8,2861614.8,exchange-exchange,1787648746,2022-01-24 21:16:42
1197,USDC,1039205.4,1039205.4,unknown-unknown,1787648961,2022-01-24 21:16:54
1198,USDT,28258368,28258368,unknown-exchange,1787648900,2022-01-24 21:17:06
1199,WBTC,64.43775,2359008.8,exchange-exchange,1787649089,2022-01-24 21:17:12
1200,BTC,19.941835,733137.56,exchange-exchange,1787649377,2022-01-24 21:17:19
1201,USDT,688984,688984,unknown-exchange,1787651649,2022-01-24 21:17:50
1202,USDT,1004687.7,1004687.7,unknown-unknown,1787651980,2022-01-24 21:19:35
1203,USDT,40000000,40000000,unknown-unknown,1787652181,2022-01-24 21:20:36
1204,USDT,688984,688984,exchange-exchange,1787652207,2022-01-24 21:21:07
1205,USDT,955000,955000,unknown-exchange,1787652279,2022-01-24 21:21:32
1206,USDT,580000,580000,unknown-unknown,1787652557,2022-01-24 21:22:27
1207,USDT,5759399,5759399,exchange-unknown,1787652599,2022-01-24 21:23:11
1208,USDT,5825407,5825407,exchange-unknown,1787652603,2022-01-24 21:23:48
1209,USDT,515000,515000,unknown-exchange,1787652719,2022-01-24 21:23:54
1210,USDT,579271.4,579271.4,unknown-unknown,1787652990,2022-01-24 21:24:49
1211,ETH,249.99612,607750.9,exchange-unknown,1787653149,2022-01-24 21:25:08
1212,BTC,18.482454,676573,unknown-unknown,1787655954,2022-01-24 21:26:28
1213,ETH,249.99294,602740.3,unknown-unknown,1787655448,2022-01-24 21:27:05
1214,USDT,1299646.8,1299646.8,unknown-exchange,1787655384,2022-01-24 21:27:31
1215,USDT,580000,580000,exchange-exchange,1787655582,2022-01-24 21:27:55
1216,USDT,999699,999699,exchange-unknown,1787655518,2022-01-24 21:28:20
1217,BTC,17.43244,635823.25,unknown-unknown,1787655980,2022-01-24 21:28:39
1218,USDT,998868.4,998868.4,unknown-unknown,1787656458,2022-01-24 21:29:16
1219,USDT,999699,999699,unknown-exchange,1787656553,2022-01-24 21:30:36
1220,USDT,500000,500000,unknown-unknown,1787656674,2022-01-24 21:31:14
1221,USDT,998868.4,998868.4,unknown-exchange,1787656787,2022-01-24 21:32:41
1222,ETH,247.83311,601281.7,exchange-unknown,1787657182,2022-01-24 21:33:55
1223,USDT,500000,500000,unknown-exchange,1787657079,2022-01-24 21:35:34
1224,ETH,299.95505,732419.1,exchange-exchange,1787657340,2022-01-24 21:35:59
1225,USDT,2400000,2400000,unknown-unknown,1787657659,2022-01-24 21:36:54
1226,ETH,299.9929,731796.56,exchange-exchange,1787657759,2022-01-24 21:37:07
1227,XRP,20000000,12074527,unknown-exchange,1787657756,2022-01-24 21:38:34
1228,XRP,10000000,6037263.5,unknown-exchange,1787657800,2022-01-24 21:38:40
1229,XRP,20000000,12074527,unknown-exchange,1787657869,2022-01-24 21:39:05
1230,XRP,20000000,12039913,unknown-exchange,1787657897,2022-01-24 21:39:17
1231,XRP,29322854,17652230,exchange-unknown,1787658008,2022-01-24 21:39:36
1232,MATIC,349699,524884,exchange-exchange,1787658054,2022-01-24 21:40:00
1233,USDT,2400000,2400000,unknown-exchange,1787658166,2022-01-24 21:40:07
1234,USDT,1007599,1007599,unknown-unknown,1787658129,2022-01-24 21:40:19
1235,MTL,410660,594111.5,exchange-exchange,1787658319,2022-01-24 21:40:44
1236,XRP,1455788,876677.8,unknown-exchange,1787658386,2022-01-24 21:40:56
1237,USDT,644379.4,644379.4,unknown-unknown,1787658577,2022-01-24 21:41:45
1238,USDT,29163324,29163324,unknown-exchange,1787658583,2022-01-24 21:42:29
1239,ETH,281.91632,681358.2,unknown-unknown,1787658799,2022-01-24 21:42:53
1240,USDT,600000,600000,exchange-unknown,1787658682,2022-01-24 21:43:24
1241,XRP,20800000,12523894,exchange-exchange,1787659077,2022-01-24 21:43:37
1242,XRP,4000000,2415811.2,exchange-exchange,1787659106,2022-01-24 21:45:03
1243,USDC,651658,651658,exchange-exchange,1787659252,2022-01-24 21:45:22
1244,USDT,600000,600000,unknown-exchange,1787659171,2022-01-24 21:45:53
1245,USDT,501388.8,501388.8,unknown-unknown,1787659312,2022-01-24 21:46:05
1246,USDT,536487.4,536487.4,exchange-exchange,1787659387,2022-01-24 21:46:18
1247,XRP,3256618.2,1956096.1,exchange-unknown,1787659495,2022-01-24 21:46:30
1248,USDT,3000000,3000000,unknown-exchange,1787659745,2022-01-24 21:47:25
1249,USDT,593705.75,593705.75,exchange-unknown,1787659894,2022-01-24 21:48:40
1250,USDT,687394,687394,unknown-unknown,1787659964,2022-01-24 21:48:52
1251,ETH,367.9951,885347.4,unknown-exchange,1787660028,2022-01-24 21:49:29
1252,USDT,965365.25,965365.25,unknown-unknown,1787660196,2022-01-24 21:49:54
1253,USDT,1271704.1,1271704.1,exchange-exchange,1787660238,2022-01-24 21:50:13
1254,USDT,999998.9,999998.9,exchange-unknown,1787660285,2022-01-24 21:50:31
1255,USDT,999998.9,999998.9,unknown-exchange,1787660515,2022-01-24 21:51:03
1256,USDT,999998.9,999998.9,unknown-unknown,1787660597,2022-01-24 21:52:23
1257,ETH,309.99664,747605.8,exchange-exchange,1787660700,2022-01-24 21:52:41
1258,USDT,999998.9,999998.9,unknown-exchange,1787660820,2022-01-24 21:52:48
1259,USDT,999999.56,999999.56,exchange-unknown,1787660846,2022-01-24 21:53:44
1260,USDT,863962.94,863962.94,exchange-unknown,1787660965,2022-01-24 21:54:02
1261,USDT,500664.16,500664.16,unknown-unknown,1787661120,2022-01-24 21:54:33
1262,ETH,229.99564,551193.4,unknown-exchange,1787661370,2022-01-24 21:54:58
1263,USDT,857493.6,857493.6,unknown-unknown,1787661513,2022-01-24 21:55:16
1264,USDT,863962.94,863962.94,unknown-exchange,1787661324,2022-01-24 21:57:07
1265,USDT,597567.9,597567.9,unknown-unknown,1787661728,2022-01-24 21:57:14
1266,USDT,500664.16,500664.16,unknown-exchange,1787661844,2022-01-24 21:58:22
1267,USDT,999999.4,999999.4,exchange-unknown,1787661824,2022-01-24 21:58:59
1268,XRP,1158367.5,692364.2,exchange-exchange,1787661900,2022-01-24 21:59:36
1269,USDT,1999964,1999964,unknown-exchange,1787662072,2022-01-24 21:59:42
1270,USDT,630505.7,630505.7,unknown-unknown,1787662190,2022-01-24 22:00:19
1271,USDT,999999.44,999999.44,exchange-unknown,1787662427,2022-01-24 22:01:02
1272,USDT,999999.56,999999.56,exchange-unknown,1787662440,2022-01-24 22:02:29
1273,USDT,2999988,2999988,exchange-unknown,1787662461,2022-01-24 22:02:35
1274,ETH,6000,14459781,unknown-exchange,1787662715,2022-01-24 22:02:47
1275,USDC,3300000,3300000,exchange-exchange,1787662947,2022-01-24 22:03:06
1276,USDT,1999999,1999999,unknown-unknown,1787662800,2022-01-24 22:04:09
1277,ETH,350,834676.6,exchange-unknown,1787663249,2022-01-24 22:04:28
1278,ETH,800,1913962.8,exchange-exchange,1787663472,2022-01-24 22:06:13
1279,USDT,1999999,1999999,unknown-exchange,1787663372,2022-01-24 22:06:44
1280,USDT,1000500,1000500,unknown-unknown,1787663645,2022-01-24 22:07:15
1281,BTC,31.999899,1146089.4,exchange-exchange,1787663931,2022-01-24 22:07:45
1282,USDT,1999999,1999999,exchange-unknown,1787663807,2022-01-24 22:08:04
1283,USDT,1999999,1999999,unknown-unknown,1787663760,2022-01-24 22:08:10
1284,USDT,1828354.2,1828354.2,unknown-unknown,1787666495,2022-01-24 22:08:35
1285,ETH,239.99374,577538.06,exchange-unknown,1787666659,2022-01-24 22:08:47
1286,USDT,1999999,1999999,unknown-unknown,1787663898,2022-01-24 22:09:00
1287,ETH,399.88376,962308.7,exchange-exchange,1787666796,2022-01-24 22:09:18
1288,USDT,3999998,3999998,unknown-exchange,1787666522,2022-01-24 22:09:37
1289,USDT,698630.4,698630.4,exchange-unknown,1787666903,2022-01-24 22:09:49
1290,ETH,399.88376,960903.4,exchange-exchange,1787666972,2022-01-24 22:10:08
1291,USDT,500000,500000,unknown-unknown,1787666814,2022-01-24 22:10:14
1292,USDT,1000000,1000000,exchange-unknown,1787666929,2022-01-24 22:10:26
1293,ETH,399.88376,963137.2,exchange-exchange,1787667118,2022-01-24 22:10:39
1294,USDT,624000,624000,unknown-exchange,1787667344,2022-01-24 22:10:51
1295,ETH,500,1204271.5,exchange-unknown,1787667401,2022-01-24 22:11:28
1296,USDT,4000000,4000000,unknown-unknown,1787667456,2022-01-24 22:11:47
1297,USDT,1200000,1200000,unknown-unknown,1787667502,2022-01-24 22:12:05
1298,BUSD,2000000,2000000,exchange-exchange,1787667659,2022-01-24 22:12:36
1299,USDT,698630.4,698630.4,unknown-unknown,1787667846,2022-01-24 22:12:48
1300,ETH,500,1194763.1,exchange-unknown,1787667873,2022-01-24 22:13:50
1301,USDT,1000000,1000000,unknown-exchange,1787667755,2022-01-24 22:13:56
1302,ETH,1200,2875680.8,unknown-unknown,1787667957,2022-01-24 22:14:03
1303,USDT,2561243.5,2561243.5,unknown-unknown,1787668168,2022-01-24 22:14:09
1304,USDT,890000,890000,unknown-exchange,1787668037,2022-01-24 22:14:59
1305,ETH,499.99646,1201328,unknown-exchange,1787668245,2022-01-24 22:15:05
1306,USDT,600000,600000,unknown-unknown,1787668312,2022-01-24 22:15:12
1307,USDT,500000,500000,unknown-unknown,1787668149,2022-01-24 22:15:31
1308,USDT,589992.9,589992.9,exchange-exchange,1787668461,2022-01-24 22:15:37
1309,ETH,1349.9943,3254436,unknown-unknown,1787668657,2022-01-24 22:16:09
1310,XRP,912647.56,545689.06,exchange-unknown,1787668826,2022-01-24 22:16:21
1311,ETH,410,986144.2,exchange-unknown,1787668936,2022-01-24 22:17:36
1312,BTC,24.577187,888800.56,unknown-unknown,1787671847,2022-01-24 22:17:43
1313,ETH,1199.9963,2886267,unknown-unknown,1787669093,2022-01-24 22:18:01
1314,BTC,19.351776,699830.7,exchange-exchange,1787669211,2022-01-24 22:18:32
1315,ETH,12801.2,30613556,exchange-exchange,1787671454,2022-01-24 22:18:44
1316,USDT,542789.9,542789.9,unknown-unknown,1787671331,2022-01-24 22:20:05
1317,USDT,1999964,1999964,unknown-exchange,1787671605,2022-01-24 22:20:24
1318,BTC,17.38623,630548.9,unknown-unknown,1787671932,2022-01-24 22:20:55
1319,XRP,4500556.5,2693584.2,exchange-unknown,1787673910,2022-01-24 22:22:27
1320,USDT,964999,964999,unknown-exchange,1787674346,2022-01-24 22:22:52
1321,USDT,3000000,3000000,exchange-unknown,1787674312,2022-01-24 22:24:37
1322,USDT,1096214.5,1096214.5,unknown-exchange,1787674411,2022-01-24 22:24:56
1323,USDT,599999,599999,exchange-unknown,1787674609,2022-01-24 22:25:21
1324,USDT,500000,500000,unknown-unknown,1787674816,2022-01-24 22:26:10
1325,USDT,804923.1,804923.1,unknown-unknown,1787674903,2022-01-24 22:26:29
1326,USDT,3000000,3000000,unknown-unknown,1787674910,2022-01-24 22:27:31
1327,USDT,747000,747000,unknown-unknown,1787674972,2022-01-24 22:27:49
1328,USDT,599999,599999,unknown-unknown,1787675190,2022-01-24 22:27:55
1329,USDT,747000,747000,unknown-unknown,1787675357,2022-01-24 22:29:15
1330,USDT,600028.4,600028.4,unknown-unknown,1787675399,2022-01-24 22:29:34
1331,USDT,1999999,1999999,exchange-unknown,1787675641,2022-01-24 22:30:17
1332,USDT,500000,500000,unknown-unknown,1787675726,2022-01-24 22:31:19
1333,BTC,970.913,34981260,exchange-exchange,1787675919,2022-01-24 22:31:25
1334,USDT,600028.4,600028.4,unknown-exchange,1787676878,2022-01-24 22:31:38
1335,USDT,3000000,3000000,unknown-unknown,1787676895,2022-01-24 22:32:15
1336,USDT,1999999,1999999,unknown-unknown,1787676902,2022-01-24 22:32:27
1337,USDT,500000,500000,exchange-unknown,1787677093,2022-01-24 22:32:33
1338,ETH,322.5992,776670.56,exchange-exchange,1787677169,2022-01-24 22:33:22
1339,XRP,950111.3,565958.25,unknown-unknown,1787677151,2022-01-24 22:33:29
1340,USDT,500000,500000,unknown-exchange,1787677278,2022-01-24 22:33:41
1341,USDT,953248.25,953248.25,exchange-unknown,1787677295,2022-01-24 22:34:24
1342,USDT,644128.8,644128.8,unknown-unknown,1787677510,2022-01-24 22:34:43
1343,USDT,999999.3,999999.3,exchange-unknown,1787677457,2022-01-24 22:35:01
1344,BUSD,5999973,5999973,unknown-unknown,1787677705,2022-01-24 22:35:20
1345,USDT,502320.2,502320.2,unknown-unknown,1787677808,2022-01-24 22:36:03
1346,USDC,922991.5,922991.5,exchange-exchange,1787677878,2022-01-24 22:36:40
1347,USDT,867588.44,867588.44,unknown-unknown,1787677984,2022-01-24 22:36:46
1348,USDT,999999.94,999999.94,exchange-unknown,1787678011,2022-01-24 22:37:11
1349,USDT,1000000,1000000,unknown-unknown,1787678048,2022-01-24 22:37:48
1350,USDT,5478000,5478000,unknown-exchange,1787678204,2022-01-24 22:38:07
1351,USDT,4955085,4955085,unknown-unknown,1787678278,2022-01-24 22:38:26
1352,USDT,999964,999964,unknown-exchange,1787678334,2022-01-24 22:38:32
1353,USDT,999999.44,999999.44,exchange-unknown,1787678260,2022-01-24 22:38:57
1354,BTC,156.16,5694930,unknown-unknown,1787678578,2022-01-24 22:39:21
1355,USDT,3100000,3100000,unknown-unknown,1787678435,2022-01-24 22:39:34
1356,ETH,297.92505,710831.94,exchange-unknown,1787679843,2022-01-24 22:39:41
1357,XRP,1337057.8,805357.25,exchange-exchange,1787679833,2022-01-24 22:41:45
1358,USDT,570032.3,570032.3,unknown-unknown,1787679821,2022-01-24 22:42:03
1359,USDT,599745.1,599745.1,unknown-unknown,1787679930,2022-01-24 22:42:09
1360,USDC,2079664.4,2079664.4,unknown-unknown,1787679987,2022-01-24 22:42:16
1361,ETH,2059.8909,4884040.5,unknown-unknown,1787680145,2022-01-24 22:42:40
1362,USDC,2500000,2500000,unknown-unknown,1787680977,2022-01-24 22:44:07
1363,BTC,970.8629,34826810,exchange-exchange,1787680469,2022-01-24 22:44:38
1364,USDT,1003211,1003211,exchange-unknown,1787680357,2022-01-24 22:44:44
1365,USDT,5000000,5000000,unknown-unknown,1787681206,2022-01-24 22:44:57
1366,USDT,46043580,46043580,unknown-exchange,1787681236,2022-01-24 22:46:05
1367,USDC,4005746.8,4005746.8,exchange-exchange,1787681281,2022-01-24 22:46:24
1368,WBTC,139,5019044.5,unknown-exchange,1787681841,2022-01-24 22:46:30
1369,XRP,1210975.8,725641.4,exchange-unknown,1787681394,2022-01-24 22:46:42
1370,USDC,2499984,2499984,unknown-unknown,1787682040,2022-01-24 22:47:32
1371,USDT,756361.5,756361.5,unknown-unknown,1787681772,2022-01-24 22:48:09
1372,ETH,399.88376,955994.4,exchange-exchange,1787682143,2022-01-24 22:48:34
1373,USDT,999999,999999,exchange-unknown,1787682134,2022-01-24 22:48:53
1374,USDT,643695.9,643695.9,unknown-exchange,1787682286,2022-01-24 22:49:12
1375,ETH,224.67,537008.5,unknown-unknown,1787682318,2022-01-24 22:49:24
1376,USDT,9999994,9999994,unknown-unknown,1787683041,2022-01-24 22:49:37
1377,USDT,815792.7,815792.7,unknown-unknown,1787683055,2022-01-24 22:51:40
1378,USDT,9204466,9204466,unknown-unknown,1787683127,2022-01-24 22:51:47
1379,USDT,9999175,9999175,unknown-unknown,1787683361,2022-01-24 22:51:59
1380,BUSD,5999970,5999970,unknown-exchange,1787683472,2022-01-24 22:52:30
1381,USDC,598965,598965,exchange-unknown,1787683583,2022-01-24 22:53:13
1382,USDT,9999732,9999732,exchange-exchange,1787683657,2022-01-24 22:53:50
1383,USDT,2010000,2010000,unknown-unknown,1787683764,2022-01-24 22:54:02
1384,USDT,500000,500000,unknown-unknown,1787683803,2022-01-24 22:54:15
1385,USDT,1003211,1003211,unknown-unknown,1787683714,2022-01-24 22:54:39
1386,USDT,2999995,2999995,exchange-exchange,1787683890,2022-01-24 22:55:04
1387,USDT,500000,500000,unknown-unknown,1787683947,2022-01-24 22:55:17
1388,USDT,1245788,1245788,unknown-exchange,1787684229,2022-01-24 22:55:54
1389,USDT,600000,600000,unknown-unknown,1787684204,2022-01-24 22:56:18
1390,XLM,2593406.8,506404.28,unknown-unknown,1787684243,2022-01-24 22:56:43
1391,USDT,6572586,6572586,unknown-exchange,1787684507,2022-01-24 22:56:49
1392,BTC,15.396982,554201.1,unknown-unknown,1787687390,2022-01-24 22:57:39
1393,USDT,609815,609815,unknown-unknown,1787684632,2022-01-24 22:58:03
1394,USDT,933059.9,933059.9,exchange-unknown,1787684646,2022-01-24 22:58:22
1395,ETH,715.13403,1699614.9,unknown-unknown,1787684825,2022-01-24 22:58:34
1396,BTC,57.288994,2062068.1,unknown-unknown,1787684991,2022-01-24 22:58:47
1397,ETH,715.13025,1715658.5,unknown-exchange,1787686211,2022-01-24 22:58:53
1398,ETH,12519.777,30036014,exchange-exchange,1787686293,2022-01-24 23:00:07
1399,USDT,955761.5,955761.5,unknown-unknown,1787686406,2022-01-24 23:00:38
1400,USDT,1000000,1000000,unknown-unknown,1787686567,2022-01-24 23:01:15
1401,USDT,500000,500000,unknown-unknown,1787686533,2022-01-24 23:01:34
1402,USDT,933059.9,933059.9,unknown-exchange,1787686625,2022-01-24 23:02:17
1403,USDT,609815,609815,unknown-unknown,1787686727,2022-01-24 23:02:35
1404,BUSD,846965,846965,exchange-exchange,1787687051,2022-01-24 23:03:12
